Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.09177607487861834,-0.5574162937136204,1.0492815390244639
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.08862562128912882,-0.5589418564145698,1.063060282154843
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.08555045538538579,-0.5600400753569375,1.075650922008272
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.08256179987639913,-0.5607897518472083,1.0871210025933895
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.07969428525837552,-0.5612779306739594,1.0975609265779607
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.07695859750136859,-0.5615622489992766,1.10705043819536
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.07435939729486171,-0.5616899636720273,1.115666339303604
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.07189767795159593,-0.5616994368646699,1.1234817028925337
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.06957194538338453,-0.5616215370401265,1.1305653368136392
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.0673789906889765,-0.5614808919155415,1.1369815202540945
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.06531444773606733,-0.5612969762435341,1.1427899285663983
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.06337320515952771,-0.5610850409946421,1.1480456885008343
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.061549710269080966,-0.5608568981813007,1.152799521752893
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.05983819094875344,-0.5606215778721845,1.1570979458720132
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.058232815410965866,-0.5603858740442232,1.1609835099755044
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.056727805079391534,-0.560154795185513,1.1644950487683805
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.05531751248408997,-0.5599319340248761,1.1676679432950112
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.05399647322048895,-0.5597197693009692,1.1705343801938928
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.05275943885850978,-0.5595199108073058,1.1731236038555783
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.05160139606547132,-0.5593332973311739,1.1754621579224145
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.050517575817017435,-0.5591603557682645,1.1775741137975215
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.049503455607171926,-0.55900112835509,1.1794812849534717
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.04855475684817411,-0.5588553737896022,1.1812034265560165
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.04766743894624204,-0.5587226472004277,1.1827584202963384
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.04683769128240729,-0.5586023628536843,1.1841624448917192
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.04606192388252775,-0.5584938429956136,1.1854301327056234
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.045336757363178194,-0.5583963555217724,1.1865747132558344
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.044659012565565454,-0.5583091426890809,1.1876081443885507
Camera,-0.035170802201249456,-0.5636882558053178,1.2027652435835996,Robot,-0.044025700178173366,-0.5582314427137477,1.188541231920096
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04343401065135868,-0.558162505684046,1.1893837386047426
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04288130407874646,-0.5581016050464563,1.1901444832594257
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.042601043782698876,-0.5584176908131732,1.1900076198198544
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.042290928129343784,-0.5587111240344067,1.189864024747179
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04199180250287282,-0.5589819422941786,1.1897301695282576
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04171259355990735,-0.5592313310136091,1.1896053411674863
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04145426801772454,-0.5594607966906685,1.1894888130433583
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.0412158084511777,-0.5596718433351194,1.1893799789596515
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04099578055923773,-0.55986589122909,1.1892783020484918
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04079273893422528,-0.5600442612911652,1.189183295052353
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04060532575903987,-0.5602081764359633,1.189094511075101
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.04043228886486095,-0.5603587670838768,1.189011537827203
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.040272479191951434,-0.5604970774473252,1.188933993380697
Camera,-0.03765496596812947,-0.5613403349035095,1.1876603165591144,Robot,-0.040124843455064535,-0.5606240717099571,1.1888615227988633
Camera,-0.03628332710799546,-0.561561617331432,1.1849854990325985,Robot,-0.03998841613231616,-0.5607406398852343,1.1887937953806125
Camera,-0.0408271599562778,-0.5948201801903525,1.1420249020902404,Robot,-0.040093344697951436,-0.5618712664354306,1.1887294730275886
Camera,-0.031657999151068844,-0.5980957846317732,1.143830822163631,Robot,-0.0390516198332163,-0.562902593364991,1.188846500190749
Camera,-0.033268012780551935,-0.6018764739523785,1.1458217167053015,Robot,-0.04113321249694121,-0.5651554732283195,1.1850234144033782
Camera,-0.045583672362915814,-0.6022099201151723,1.1602264323984202,Robot,-0.04189692538996169,-0.5691212746051627,1.182702445471782
Camera,-0.062848543530496,-0.6063410580725368,1.1429327257349198,Robot,-0.0424811428825491,-0.5712265760262247,1.1611235323868123
Camera,-0.04296223314564069,-0.6046236514131754,1.147209793440907,Robot,-0.0426512080592662,-0.5711099670972194,1.1585641624444716
Camera,-0.028288968457859085,-0.6029441672820155,1.133615405285248,Robot,-0.04476152216971961,-0.573752034180948,1.1558815147365862
Camera,-0.015683289168379477,-0.6011227444482938,1.1446667357924276,Robot,-0.044184855050751565,-0.5756706294797529,1.1536924386714935
Camera,-0.0034151658842201905,-0.6018517715849682,1.1512393375307794,Robot,-0.04221450523756937,-0.5802995857294259,1.1537668362234825
Camera,0.009242450380887498,-0.6037162910748293,1.139588905407011,Robot,-0.03958135347345455,-0.5817185936102339,1.152296762287164
Camera,0.0208234704505193,-0.6058249276235177,1.1402669566003363,Robot,-0.03586672213376159,-0.5819265518860826,1.1506272514984262
Camera,0.026711879389232727,-0.6055443953564732,1.1357664931005327,Robot,-0.0317351188051875,-0.584281558662077,1.1500668956404234
